pinch,4.38,1.72,4.81,2.34
quarrel,3.5,1.96,6.1,2.07
pistol,5.89,2.31,6.21,1.9
quart,5.45,1.85,4.1,2.4
pity,3.71,1.49,3.48,1.63
queen,5.81,1.08,4.73,1.96
pizza,6.8,2.36,5.08,2.22
quick,6.7,1.59,6.65,1.93
plain,4.8,1.24,3.35,1.63
quiet,5.75,1.54,2.5,1.73
plane,6.32,2.17,6.08,2.41
rabbit,6.4,1.78,3.64,1.98
plant,6.12,1.41,3.31,1.85
rabies,1.58,0.9,6.08,2.87
pleasure,8,1.05,6.2,2.39
radiant,6.35,2.08,5.05,2.82
poetry,5.29,2.17,4.35,3.18
radiator,4.5,1.36,4.45,2.09
poison,2.27,1.94,5.07,2.55
radio,6.67,1.59,5.36,2.9
politeness,6.8,2.01,3.73,2.43
rage,2.55,2.34,8.33,1.23
pollute,2,1.22,6.14,2.18
rain,5.36,2.64,3.68,2.38
poster,5.45,1.96,4.65,2.94
rainbow,8,1.37,4.88,2.68
poverty,2.08,1.04,4.92,2.6
rancid,4.47,2.37,5.37,2.22
power,7.29,1.59,7.07,1.44
rape,1.7,1.64,5.3,3.53
powerful,6.88,1.93,5.88,2.67
rat,3.5,1.51,4.5,2.11
prairie,5.33,1.61,3.75,2.7
rattle,5.5,1.72,4.4,1.65
present,6.55,2.01,5.6,2.11
razor,5,2.03,6.22,2.13
red,6.36,1.38,4.96,2.13
salad,5.4,1.5,3.73,2.46
refreshment,7.83,1.11,3.92,2.54
salute,5.56,1.55,5.12,2.19
regretful,2.33,1.18,5.73,2.43
sapphire,6.6,2.03,5.13,2.85
rejected,1.83,1.59,6.67,2.35
satisfied,7.44,1.59,4.44,2.01
relaxed,6.4,1.92,3.2,2.48
save,6.27,1.86,5.09,2.39
repentant,5,1.24,4.14,1.7
savior,7.73,1.49,5.87,3.11
reptile,5.5,1.82,5.11,2.08
scalding,3.17,2.2,6.89,2.05
rescue,7.9,1.07,7.1,2.25
scandal,4.05,1.65,4.95,2.01
resent,3.9,1.41,4.24,2.21
scapegoat,3.81,1.66,4.57,2.06
reserved,4.92,1.73,3,2.37
scar,3.6,1.31,4.65,1.73
respect,7.25,1.48,5.12,2.32
scared,3.52,2.24,6.84,2.1
respectful,6.92,1.78,3.67,2.77
scholar,7.08,1.38,5,2.19
restaurant,6.62,2.09,6.14,2.37
scissors,5.14,0.48,4.14,1.82
reunion,6.45,1.96,6.05,2.35
scorching,3.55,1.57,4.67,3.09
reverent,5.5,1.1,4.2,1.7
scorn,3.07,2.09,5.53,2.26
revolt,3.8,1.75,7,2.16
scornful,4,2.22,4.2,2.17
revolver,5.65,1.95,5.25,2.02
scorpion,3.61,2.03,4.63,2.99
reward,7.13,1.55,4.53,2.39
scream,4.04,2.03,6.68,2.36
riches,7.47,1.62,6.5,2.56
scum,3,1.84,5.12,2.34
ridicule,3.8,2.09,4.9,2.57
scurvy,3.53,2.1,4.41,2.85
rifle,5.48,2.74,6.48,1.92
seasick,2.2,1.15,5.2,2.98
rigid,4.15,2.43,4.75,2.73
seat,4.6,1.06,2.6,1.84
riot,3.55,1.64,6.15,2.46
secure,6.94,2.16,3,2.12
river,6.6,1.65,4,2.05
selfish,3.25,1.96,5.33,2.84
roach,3.08,1.73,4.91,2.63
sentiment,5.76,1.48,4.28,2.54
robber,3.11,1.59,5.7,2.45
serious,5.67,1.72,4,2.26
rock,5.84,1.57,4.45,2.35
severe,4.05,1.57,5.3,2.3
rollercoaster,7.8,1.83,7.6,2.14
sex,8.65,0.61,8,1.21
romantic,8.13,1.19,7.93,1.39
sexy,8.16,0.94,7.48,2.16
rotten,2.67,1.4,4.27,2.58
shadow,4.5,1,3.58,2.15
rough,4.71,1.79,4.95,1.77
shamed,2.95,1.32,3.95,1.85
rude,2.82,2.27,6.42,2.78
shark,3.8,2.65,7.24,1.94
runner,5.64,2.04,3.88,2.26
sheltered,5.5,1.93,4.69,1.85
rusty,3.92,1.08,4.25,2.38
ship,5.35,0.99,4,1.95
sad,1.87,1.06,4.2,2.31
shotgun,6.16,2.43,6.11,1.7
safe,6.3,2.2,4,2.55
shriek,4.15,2.32,4.9,2.92
sailboat,6.52,1.81,4.76,2.33
shy,4.59,1.23,3.88,2.32
saint,5.84,1.71,5.05,1.08
sick,2.12,1.2,4.44,2.27
sickness,2.57,2.21,6.08,2.5
spring,7.5,1.54,6.95,1.54
silk,6.53,0.94,4,2.4
square,4.9,1.2,2.5,1.65
silly,7.05,1.84,6.32,2.5
stagnant,4.15,1.14,3.95,1.61
sin,3.36,1.6,5.07,2.06
star,7.33,1.35,6,2.62
sinful,3,1.56,6.33,1.84
startled,4.41,1.12,6.53,2.58
sissy,3.69,2.3,5.06,2.49
starving,2.8,2.24,6,2.57
skeptical,5,1.87,5.35,1.9
statue,5.11,0.81,3.89,1.52
skijump,7.04,1.85,6.75,2.4
stench,2.6,1.27,4.35,2.18
skull,4.6,2.08,5.4,1.63
stiff,5.1,1.94,4.2,2.75
sky,7.28,1.4,4.36,2.38
stink,2.8,1.21,4.27,2.05
skyscraper,6.04,1.99,5.6,1.98
stomach,4.95,2.04,4,2.38
slap,3.53,2.18,6.29,2.57
stool,4.1,1.45,3.67,1.91
slaughter,2.17,1.64,6.92,2.23
storm,5.3,2.2,6.35,2.06
slave,2.18,1.24,5.06,2.88
stove,5.47,1.47,4.26,1.76
sleep,7.53,1.36,2.33,1.99
street,5.3,0.95,3.9,1.6
slime,3.6,1.4,5,2.48
stress,2.33,1.23,7.42,2.35
slow,3.95,1.68,4.16,2.27
strong,7.4,1.5,6.07,2.34
slum,2.2,1.03,4.2,2.78
stupid,2.91,1.7,4.08,2.91
slush,4.65,1.95,3.5,2.19
subdued,5,0.95,2.83,1.53
smallpox,2.5,2.35,5.85,2.3
success,8.2,0.94,6.2,2.43
smooth,6.72,1.32,5,2.58
suffocate,1.64,0.67,5,3.49
snake,4.08,2.43,6.72,2.32
sugar,6.4,1.76,6.2,1.47
snob,2.75,1.29,5.75,2.63
suicide,1.56,0.96,5.18,3
snow,6.88,2.11,5.36,2.74
sun,6.96,2.03,4.8,2.4
snuggle,7.8,1.08,4.47,2.61
sunlight,7,1.52,5.6,2.35
social,6.42,1.26,5.26,2.49
sunrise,7.75,1.14,5.09,2.84
soft,6.84,1.34,5,2.52
sunset,6.8,2.24,4.13,2.97
solemn,4.88,1.54,3.88,1.75
surgery,3.12,2.17,5.68,2.54
song,6.38,2.16,5.38,2.52
surprised,7.07,1.94,7.8,2.27
soothe,7.42,1.12,4.53,2.91
suspicious,4,1.58,6,1.37
sour,3.65,1.66,4.95,1.79
swamp,5.36,2.46,5.27,2.6
space,6.8,1.68,5.08,2.9
sweetheart,8.27,0.96,5.33,2.79
spanking,5,2.53,5.7,2.58
swift,6.58,1.92,5.95,2.53
sphere,5.45,1.15,4.1,2.22
swimmer,6.25,1.65,4.12,2.83
spider,3.64,1.89,5.48,2.47
syphilis,1.9,1.37,4.45,3.22
spirit,7,1.05,5.5,2.51
table,5.3,1.06,3.1,2.69
spouse,7.57,1.28,6.38,2.4
talent,7.4,1.24,6.6,1.45
spray,5.45,1.77,4.45,2.46
tamper,4.1,1.51,5.1,1.67
tank,5.92,1.87,4.92,1.98
treasure,8.47,0.8,7.5,1.15
taste,6.68,1.38,5.37,2.29
treat,7.2,1.51,5.8,1.99
taxi,5.45,1.96,3.8,2.19
tree,6.42,1.44,2.67,1.72
teacher,5.75,2.22,4.5,2.74
triumph,7.2,2.19,6,2.25
tease,6.05,2.34,6.42,2.46
triumphant,8.8,0.56,6.36,2.9
tender,6.57,1.25,5.1,2.1
trophy,7.9,1.2,5.8,2.04
tennis,5.88,2.11,4.4,2.43
trouble,3.75,2.53,5.91,1.92
tense,3.5,1.18,6,2.54
troubled,2.6,1.17,5.1,2.69
termite,3.95,1.5,4.05,2.28
truck,6,1.68,4.72,2.34
terrible,2.38,1.78,5.53,2.33
trumpet,5.81,1.52,5.19,2.29
terrific,8.25,1.06,5.92,3.32
trunk,5,1.53,3.95,2.09
terrified,1.8,0.92,7.3,2.41
trust,5.67,2.92,5.27,2.19
terrorist,1.96,1.81,6.76,2.74
truth,7.5,1.45,4.92,2.69
thankful,6.33,2.23,4.4,2.29
tumor,3.16,2.22,5.68,2.58
theory,5.4,1.54,4.8,2.12
tune,6.32,1.53,4.9,2.05
thermometer,4.8,0.89,3.45,1.99
twilight,6.83,1.79,4.94,2.36
thief,3.47,2,6.27,2.43
ugly,2.5,1.24,5,2.05
thorn,3.59,1.87,5.18,2.24
ulcer,1.92,1.38,6.33,2.93
thought,6,1.64,4.81,2.29
umbrella,5.2,1.5,3.04,2.13
thoughtful,7.41,0.94,6.44,1.71
unfaithful,2.4,1.72,5.47,2.26
thrill,8.4,1.59,8.4,1.06
unhappy,1.93,1.14,4.07,2.55
tidy,6.26,0.93,3.68,2.16
unit,5.7,2.2,4.4,2.72
time,5.15,1.95,5.36,2.92
untroubled,7.55,1.57,3.42,2.78
timid,3.8,1.42,3.07,1.49
upset,2,1.22,5.38,2.87
tobacco,3.4,2.27,4.6,3.63
urine,2.84,1.68,4.16,2.41
tomb,3.44,1.9,4.35,2.76
useful,6.76,1.89,4.35,2.32
tool,5.5,1.24,4.8,1.85
useless,2.73,1.62,5.18,2.82
toothache,2,1.13,5.83,2.62
utensil,4.91,1.69,3.73,2.05
tornado,3.17,2.21,6.33,2.74
vacation,7.73,1.58,4.73,3.08
torture,1.55,0.83,5.15,2.85
vagina,7.27,1.7,7,2.18
tower,5.57,2.31,4.38,2.29
valentine,7.8,1.4,5.9,2.96
toxic,2,1.54,5.92,2.64
vampire,4.76,1.64,6.24,2.49
toy,7,2.1,5.75,2.79
vandal,3.2,1.91,5.95,2.24
tragedy,2.27,1.79,6.13,2.1
vanity,4.33,2.27,4.92,2.39
traitor,2.19,1.56,5.41,2.5
vehicle,6.42,1.89,4.95,2.44
trash,2.44,1.33,3.96,2.47
venom,3.71,2.08,5.5,2.37
trauma,2.44,1.76,6.12,2.83
vest,4.94,1.16,4.33,1.88
travel,6.64,2.13,6.09,2.47
victim,2.44,1.61,6,2.45
victory,7.87,1.41,6.2,2.62
whistle,5.75,1.21,4.7,1.56
vigorous,6.92,1.44,4.75,2.67
white,6.4,1.5,3.96,1.97
village,5.88,1.22,4.31,2.21
whore,3.92,2.68,6.58,2.71
violent,3.53,2.17,6.33,2.74
wicked,2.93,1.98,5.53,2.45
violin,4.88,2.09,3.56,2.18
wife,6.05,2.06,5.65,1.93
virgin,6.29,1.87,6.33,2.18
win,8.35,0.86,8.38,0.89
virtue,6.15,1.69,5.2,2.33
windmill,5.14,1.88,4,2.37
vision,6.87,1.6,4.47,2.36
window,6,1.6,4.18,2.04
volcano,5.12,2.24,6.44,2.38
wine,5.6,1.88,4.85,2.23
vomit,2.3,1.89,6.1,2.85
wink,6.67,1.46,4.79,2.44
voyage,6.39,1.58,5.72,2.42
wise,7,1.26,4.17,2.25
wagon,5.32,0.89,4.05,2.35
wish,6.78,1.59,5.22,2.29
war,3.31,2.78,7.86,1.56
wit,7.32,1.29,5.95,2.09
warmth,7.1,1.59,4.15,2.52
woman,6.95,1.54,6.37,2.29
wasp,3.4,1.68,5.4,2.13
wonder,5.67,1.5,5.27,2
waste,3.47,2.18,4.71,2.8
world,6.13,1.68,4.93,2.46
watch,6.04,1.51,4.08,2.53
wounds,2.96,1.74,5.8,2.04
water,6.93,1.75,5.13,2.75
writer,4.95,1.57,3.45,1.76
waterfall,7.47,1.13,6.8,2.08
yacht,7.33,1.68,5.86,2.59
wealthy,7.58,1.38,5.17,3.04
yellow,5.64,1.89,4.08,2.1
weapon,4.69,1.74,6,1.62
young,6.74,1.56,5.79,2.39
weary,4.18,2.19,3.82,2.16
youth,6.84,1.61,5.47,2.32
wedding,7.07,1.98,6.07,2.6
zest,6.5,1.34,6,1.88
